Year,App.,Taxon,Class,Order,Family,Genus,Importer,Exporter,Origin,Importer reported quantity,Exporter reported quantity,Term,Unit,Purpose,Source
2020,I,Euphorbia francoisii,,Euphorbiales,Euphorbiaceae,Euphorbia,JP,TH,,599,1501,live,Number of specimens,T,D
2020,I,Euphorbia francoisii,,Euphorbiales,Euphorbiaceae,Euphorbia,KR,TH,,40,40,live,Number of specimens,T,D
2020,I,Euphorbia francoisii,,Euphorbiales,Euphorbiaceae,Euphorbia,KR,US,,15,,live,Number of specimens,T,D
2020,I,Euphorbia francoisii,,Euphorbiales,Euphorbiaceae,Euphorbia,MX,TH,,,4,live,Number of specimens,T,D
2020,I,Euphorbia francoisii,,Euphorbiales,Euphorbiaceae,Euphorbia,SG,TH,,,349,live,Number of specimens,T,D
2020,I,Euphorbia francoisii,,Euphorbiales,Euphorbiaceae,Euphorbia,TW,TH,,,5527,live,Number of specimens,T,D
2020,I,Euphorbia francoisii,,Euphorbiales,Euphorbiaceae,Euphorbia,US,TH,,,934,live,Number of specimens,T,D
2020,I,Euphorbia hybrid,,Euphorbiales,Euphorbiaceae,Euphorbia,BE,TH,,,15,live,Number of specimens,T,D
2020,I,Euphorbia hybrid,,Euphorbiales,Euphorbiaceae,Euphorbia,BE,TH,,15,,live,,T,A
2020,I,Euphorbia hybrid,,Euphorbiales,Euphorbiaceae,Euphorbia,CA,TH,,,164,live,Number of specimens,T,D
2020,I,Euphorbia hybrid,,Euphorbiales,Euphorbiaceae,Euphorbia,HK,TH,,,33,live,Number of specimens,T,D
2020,I,Euphorbia hybrid,,Euphorbiales,Euphorbiaceae,Euphorbia,JP,TH,,,310,live,Number of specimens,T,D
2020,I,Euphorbia hybrid,,Euphorbiales,Euphorbiaceae,Euphorbia,RO,TH,,,45,live,Number of specimens,T,D
2020,I,Euphorbia hybrid,,Euphorbiales,Euphorbiaceae,Euphorbia,SG,TH,,,151,live,Number of specimens,T,D
2020,I,Euphorbia hybrid,,Euphorbiales,Euphorbiaceae,Euphorbia,US,TH,,,242,live,Number of specimens,T,D
2020,I,Euphorbia tulearensis,,Euphorbiales,Euphorbiaceae,Euphorbia,CA,TH,,,1,live,Number of specimens,T,D
2020,I,Euphorbia tulearensis,,Euphorbiales,Euphorbiaceae,Euphorbia,DE,TH,,,1,live,Number of specimens,T,D
2020,I,Euphorbia tulearensis,,Euphorbiales,Euphorbiaceae,Euphorbia,ES,TH,,,1,live,Number of specimens,T,D
2020,I,Euphorbia tulearensis,,Euphorbiales,Euphorbiaceae,Euphorbia,FR,TH,,,1,live,Number of specimens,T,D
2020,I,Euphorbia tulearensis,,Euphorbiales,Euphorbiaceae,Euphorbia,HK,TH,,,1,live,Number of specimens,T,D
2020,I,Euphorbia tulearensis,,Euphorbiales,Euphorbiaceae,Euphorbia,JP,TH,,350,300,live,Number of specimens,T,D
2020,I,Euphorbia tulearensis,,Euphorbiales,Euphorbiaceae,Euphorbia,SG,TH,,,250,live,Number of specimens,T,D
2020,I,Euphorbia tulearensis,,Euphorbiales,Euphorbiaceae,Euphorbia,TW,TH,,,34,live,Number of specimens,T,D
2020,I,Euphorbia tulearensis,,Euphorbiales,Euphorbiaceae,Euphorbia,US,TH,,,172,live,Number of specimens,T,D
2020,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,AE,AT,AT,,37,live,,T,C
2020,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,AE,AT,CZ,,6,live,,T,C
2020,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,AE,AT,DE,,3,live,,T,C
2020,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,AE,AT,,12,,live,Number of specimens,T,C
2020,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,AE,AT,,,282,live,,T,C
2020,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,AE,BE,,,13,live,Number of specimens,T,C
2020,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,AE,CZ,,,108,live,,T,C
2020,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,AE,DE,,,65,live,,T,C
2020,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,AE,ES,DE,,2,live,,T,C
2020,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,AE,ES,PT,,4,live,,T,C
2020,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,AE,ES,,246,,live,Number of specimens,T,C
2020,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,AE,ES,,,1751,live,,T,C
2020,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,AE,ES,,,200,live,,T,D
2020,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,AE,FR,,,11,live,Number of specimens,T,C
2020,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,AE,GB,,33,1458,live,Number of specimens,T,C
2020,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,AE,GB,,123,355,live,Number of specimens,T,D
2020,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,AE,IE,,,51,live,,T,C
2020,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,AE,IT,,,5,live,,T,C
2020,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,AE,PT,ES,,33,live,,T,C
2020,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,AE,PT,,,5,live,,T,C
2020,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,AE,RO,,,8,live,,T,C
2020,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,AE,RS,,,1,live,Number of specimens,T,C
2020,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,AE,SI,,,79,live,Number of specimens,T,C
2020,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,AE,SK,CZ,,1,live,,T,C
2020,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,AE,US,,,46,live,Number of specimens,T,D
2020,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,AT,AE,AT,,1,live,Number of specimens,T,C
2020,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,AT,AE,AT,1,,live,,T,C
2020,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,AT,AE,GB,,1,live,Number of specimens,T,C
2020,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,BG,QA,ES,,1,live,Number of specimens,T,C
2020,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,BH,AT,,,27,live,,T,C
2020,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,BH,CZ,,,7,live,,T,C
2020,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,BH,CZ,,,5,live,,T,D
2020,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,BH,DE,,,10,live,,T,C
2020,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,BH,ES,,,7,live,,T,C
2020,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,BH,GB,,,63,live,Number of specimens,T,C
2020,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,BH,GB,,,3,live,Number of specimens,T,D
2020,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,BH,PT,ES,,30,live,,T,C
2020,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,BH,US,,,4,live,Number of specimens,T,D
2020,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,DE,AE,GB,1,,live,,T,C
2020,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,DZ,QA,ES,,15,live,Number of specimens,T,C
2020,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,ES,AE,GB,,6,live,Number of specimens,T,C
2020,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,ES,AE,GB,,2,live,Number of specimens,T,D
2020,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,ES,AE,GB,3,,live,,T,C
2020,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,ES,AE,GB,2,,live,,T,D
2020,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,GB,AE,DE,1,,live,Number of specimens,T,C
2020,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,GB,AE,GB,2,,live,Number of specimens,T,C
2020,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,GB,AE,US,1,,live,Number of specimens,T,D
2020,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,GE,QA,GB,3,3,live,Number of specimens,T,C
2020,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,IQ,QA,GB,,2,live,Number of specimens,T,C
2020,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,IR,QA,ES,,8,live,Number of specimens,T,C
2020,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,JP,GB,,,28,live,Number of specimens,T,D
2020,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,KW,AE,CZ,1,,live,,T,C
2020,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,KW,AE,ES,3,,live,,T,C
2020,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,KW,AE,GB,3,,live,,T,C
2020,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,KW,BE,CZ,1,,live,,T,C
2020,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,KW,BE,ES,3,,live,,T,C
2020,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,KW,BE,FR,,1,live,Number of specimens,T,C
2020,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,KW,BE,FR,1,,live,,T,C
2020,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,KW,BE,NL,2,,live,,T,C
2020,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,KW,BE,,,48,live,Number of specimens,T,C
2020,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,KW,BE,,9,,live,,T,C
2020,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,KW,BH,AT,6,,live,,T,C
2020,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,KW,BH,CA,5,,live,,T,D
2020,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,KW,BH,GB,2,,live,,T,C
2020,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,KW,BH,GB,2,,live,,T,D
2020,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,KW,BH,PT,4,,live,,T,D
2020,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,KW,CZ,GB,5,,live,,T,C
2020,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,KW,CZ,,6,40,live,,T,C
2020,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,KW,ES,,42,132,live,,T,C
2020,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,KW,GB,,,30,live,Number of specimens,T,C
2020,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,KW,GB,,11,,live,,T,C
2020,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,KW,IT,,,7,live,,T,C
2020,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,KW,QA,ES,,1,live,Number of specimens,T,C
2020,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,KW,SA,ES,,18,live,Number of specimens,T,C
2020,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,LB,QA,ES,,2,live,Number of specimens,T,C
2020,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,LY,AE,AT,,1,live,Number of specimens,T,C
2020,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,LY,AE,GB,,1,live,Number of specimens,T,C
2020,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,LY,AE,GB,,1,live,Number of specimens,T,D
2020,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,LY,QA,ES,,3,live,Number of specimens,T,C
2020,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,MX,PT,ES,,1,live,,T,C
2020,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,MX,PT,,1,,live,Number of specimens,T,C
2020,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,MX,PT,,,2,live,,T,C
2020,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,NL,CH,,,1,live,Number of specimens,T,C
2020,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,QA,BE,NL,,3,live,Number of specimens,T,C
2020,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,QA,BE,,,1,live,Number of specimens,T,C
2020,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,QA,DE,,16,,live,Number of specimens,T,C
2020,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,QA,DE,,,16,live,,T,C
2020,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,QA,ES,,238,,live,Number of specimens,T,C
2020,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,QA,ES,,,257,live,,T,C
2020,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,QA,FR,GB,,2,live,Number of specimens,T,C
2020,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,QA,FR,,4,2,live,Number of specimens,T,C
2020,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,QA,GB,,20,20,live,Number of specimens,T,C
2020,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,QA,KW,AE,11,,live,Number of specimens,T,C
2020,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,QA,KW,AT,15,,live,Number of specimens,T,C
2020,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,QA,KW,BE,1,,live,Number of specimens,T,C
2020,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,QA,KW,CA,5,,live,Number of specimens,T,D
2020,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,QA,KW,CZ,10,,live,Number of specimens,T,C
2020,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,QA,KW,ES,80,,live,Number of specimens,T,C
2020,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,QA,KW,GB,99,,live,Number of specimens,T,C
2020,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,QA,KW,GB,8,,live,Number of specimens,T,D
2020,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,QA,KW,IE,1,,live,Number of specimens,T,C
2020,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,QA,KW,IT,4,,live,Number of specimens,T,C
2020,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,QA,KW,RO,2,,live,Number of specimens,T,C
2020,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,QA,KW,US,1,,live,Number of specimens,T,C
2020,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,QA,US,,,37,live,Number of specimens,T,D
2020,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,SA,AE,AT,,1,live,Number of specimens,T,C
2020,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,SA,AE,GB,,4,live,Number of specimens,T,C
2020,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,SA,AT,,10,,live,Number of specimens,T,C
2020,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,SA,AT,,,7,live,,T,C
2020,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,SA,BH,PT,1,,live,Number of specimens,T,C
2020,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,SA,CZ,,23,,live,Number of specimens,T,C
2020,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,SA,CZ,,,19,live,,T,C
2020,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,SA,ES,,,8,live,,T,C
2020,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,SA,IT,,6,,live,Number of specimens,T,C
2020,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,SA,IT,,,7,live,,T,C
2020,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,SI,AE,ES,,1,live,Number of specimens,T,C
2020,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,SI,AE,GB,1,1,live,Number of specimens,T,C
2020,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,SK,AE,ES,,1,live,Number of specimens,T,C
2020,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,XX,AT,XX,,1,live,,T,C
2020,I,Falco pelegrinoides,Aves,Falconiformes,Falconidae,Falco,AE,CZ,,,3,live,,T,C
2020,I,Falco pelegrinoides,Aves,Falconiformes,Falconidae,Falco,AE,ES,,,1,live,,T,C
2020,I,Falco pelegrinoides,Aves,Falconiformes,Falconidae,Falco,JP,GB,,8,8,live,Number of specimens,T,D
2020,I,Falco pelegrinoides babylonicus,Aves,Falconiformes,Falconidae,Falco,AE,SK,,,1,live,,T,C
2020,I,Falco pelegrinoides babylonicus,Aves,Falconiformes,Falconidae,Falco,MX,ES,,1,,live,Number of specimens,T,C
2020,I,Falco pelegrinoides babylonicus,Aves,Falconiformes,Falconidae,Falco,MX,ES,,,1,live,,T,C
2020,I,Falco pelegrinoides babylonicus,Aves,Falconiformes,Falconidae,Falco,SA,NL,DE,,2,live,,T,C
2020,I,Falco peregrinus,Aves,Falconiformes,Falconidae,Falco,AE,AT,AT,,11,live,,T,C
2020,I,Falco peregrinus,Aves,Falconiformes,Falconidae,Falco,AE,AT,CZ,,4,live,,T,C
2020,I,Falco peregrinus,Aves,Falconiformes,Falconidae,Falco,AE,AT,DE,,10,live,,T,C
2020,I,Falco peregrinus,Aves,Falconiformes,Falconidae,Falco,AE,AT,SK,,4,live,,T,C
2020,I,Falco peregrinus,Aves,Falconiformes,Falconidae,Falco,AE,AT,,9,,live,Number of specimens,T,C
2020,I,Falco peregrinus,Aves,Falconiformes,Falconidae,Falco,AE,AT,,,52,live,,T,C
2020,I,Falco peregrinus,Aves,Falconiformes,Falconidae,Falco,AE,BE,,,5,live,Number of specimens,T,C
2020,I,Falco peregrinus,Aves,Falconiformes,Falconidae,Falco,AE,BG,,,2,live,,T,C
2020,I,Falco peregrinus,Aves,Falconiformes,Falconidae,Falco,AE,CZ,AT,,1,live,,T,C
2020,I,Falco peregrinus,Aves,Falconiformes,Falconidae,Falco,AE,CZ,SK,,3,live,,T,C
2020,I,Falco peregrinus,Aves,Falconiformes,Falconidae,Falco,AE,CZ,,,31,live,,T,C
2020,I,Falco peregrinus,Aves,Falconiformes,Falconidae,Falco,AE,DE,,,182,live,,T,C
2020,I,Falco peregrinus,Aves,Falconiformes,Falconidae,Falco,AE,DK,,,32,live,,T,C
2020,I,Falco peregrinus,Aves,Falconiformes,Falconidae,Falco,AE,ES,,12,,live,Number of specimens,T,C
2020,I,Falco peregrinus,Aves,Falconiformes,Falconidae,Falco,AE,ES,,,217,live,,T,C
2020,I,Falco peregrinus,Aves,Falconiformes,Falconidae,Falco,AE,ES,,,13,live,,T,D
2020,I,Falco peregrinus,Aves,Falconiformes,Falconidae,Falco,AE,GB,IE,,1,live,Number of specimens,T,F
2020,I,Falco peregrinus,Aves,Falconiformes,Falconidae,Falco,AE,GB,PL,,3,live,Number of specimens,T,C
2020,I,Falco peregrinus,Aves,Falconiformes,Falconidae,Falco,AE,GB,,19,188,live,Number of specimens,T,C
2020,I,Falco peregrinus,Aves,Falconiformes,Falconidae,Falco,AE,GB,,3,3,live,Number of specimens,T,D
2020,I,Falco peregrinus,Aves,Falconiformes,Falconidae,Falco,AE,HU,,,7,live,,T,C
2020,I,Falco peregrinus,Aves,Falconiformes,Falconidae,Falco,AE,IE,,,10,live,,T,C
2020,I,Falco peregrinus,Aves,Falconiformes,Falconidae,Falco,AE,IT,,,4,live,,T,C
2020,I,Falco peregrinus,Aves,Falconiformes,Falconidae,Falco,AE,NL,NL,,6,live,,T,C
2020,I,Falco peregrinus,Aves,Falconiformes,Falconidae,Falco,AE,NL,,,43,live,,T,C
2020,I,Falco peregrinus,Aves,Falconiformes,Falconidae,Falco,AE,PL,,,20,live,,T,C
2020,I,Falco peregrinus,Aves,Falconiformes,Falconidae,Falco,AE,PT,ES,,11,live,,T,C
2020,I,Falco peregrinus,Aves,Falconiformes,Falconidae,Falco,AE,RS,,,5,live,Number of specimens,T,C
2020,I,Falco peregrinus,Aves,Falconiformes,Falconidae,Falco,AE,RS,,,10,live,Number of specimens,T,D
2020,I,Falco peregrinus,Aves,Falconiformes,Falconidae,Falco,AE,SI,,,37,live,Number of specimens,T,C
2020,I,Falco peregrinus,Aves,Falconiformes,Falconidae,Falco,AE,SK,CZ,,4,live,,T,C
2020,I,Falco peregrinus,Aves,Falconiformes,Falconidae,Falco,AE,US,,,3,live,Number of specimens,T,D
2020,I,Falco peregrinus,Aves,Falconiformes,Falconidae,Falco,AT,AE,DK,,1,live,Number of specimens,T,C
2020,I,Falco peregrinus,Aves,Falconiformes,Falconidae,Falco,AT,AE,DK,2,,live,,T,C
2020,I,Falco peregrinus,Aves,Falconiformes,Falconidae,Falco,AT,AE,ES,,1,live,Number of specimens,T,C
2020,I,Falco peregrinus,Aves,Falconiformes,Falconidae,Falco,AT,AE,ES,1,,live,,T,C
2020,I,Falco peregrinus,Aves,Falconiformes,Falconidae,Falco,AT,QA,DE,,1,live,Number of specimens,T,C
2020,I,Falco peregrinus,Aves,Falconiformes,Falconidae,Falco,BH,AT,,,7,live,,T,C
2020,I,Falco peregrinus,Aves,Falconiformes,Falconidae,Falco,BH,BG,CZ,,1,live,,T,C
2020,I,Falco peregrinus,Aves,Falconiformes,Falconidae,Falco,BH,BG,,,4,live,,T,C
2020,I,Falco peregrinus,Aves,Falconiformes,Falconidae,Falco,BH,CZ,,,4,live,,T,C
2020,I,Falco peregrinus,Aves,Falconiformes,Falconidae,Falco,BH,CZ,,,2,live,,T,D
2020,I,Falco peregrinus,Aves,Falconiformes,Falconidae,Falco,BH,DE,,,53,live,,T,C
2020,I,Falco peregrinus,Aves,Falconiformes,Falconidae,Falco,BH,DE,,,2,live,,T,D
2020,I,Falco peregrinus,Aves,Falconiformes,Falconidae,Falco,BH,ES,,,4,live,,T,C
2020,I,Falco peregrinus,Aves,Falconiformes,Falconidae,Falco,BH,GB,IE,,1,live,Number of specimens,T,C
2020,I,Falco peregrinus,Aves,Falconiformes,Falconidae,Falco,BH,GB,,,7,live,Number of specimens,T,C
2020,I,Falco peregrinus,Aves,Falconiformes,Falconidae,Falco,BH,GB,,,2,live,Number of specimens,T,D
2020,I,Falco peregrinus,Aves,Falconiformes,Falconidae,Falco,BH,NL,,,5,live,,T,C
2020,I,Falco peregrinus,Aves,Falconiformes,Falconidae,Falco,BH,PL,,,4,live,,T,C
2020,I,Falco peregrinus,Aves,Falconiformes,Falconidae,Falco,BH,PT,ES,,5,live,,T,C
2020,I,Falco peregrinus,Aves,Falconiformes,Falconidae,Falco,BH,SI,,,3,live,Number of specimens,T,C
2020,I,Falco peregrinus,Aves,Falconiformes,Falconidae,Falco,BH,US,,,1,live,Number of specimens,T,D
2020,I,Falco peregrinus,Aves,Falconiformes,Falconidae,Falco,CA,GB,,2,,live,Number of specimens,T,C
2020,I,Falco peregrinus,Aves,Falconiformes,Falconidae,Falco,DE,AE,CZ,1,,live,,T,C
2020,I,Falco peregrinus,Aves,Falconiformes,Falconidae,Falco,DE,AE,ES,1,,live,,T,C
2020,I,Falco peregrinus,Aves,Falconiformes,Falconidae,Falco,DE,AE,PL,1,,live,,T,C
2020,I,Falco peregrinus,Aves,Falconiformes,Falconidae,Falco,DE,AE,,1,,live,,T,C
2020,I,Falco peregrinus,Aves,Falconiformes,Falconidae,Falco,DE,CH,,,1,live,Number of specimens,T,C
2020,I,Falco peregrinus,Aves,Falconiformes,Falconidae,Falco,DE,QA,AT,,6,live,Number of specimens,T,C
2020,I,Falco peregrinus,Aves,Falconiformes,Falconidae,Falco,ES,AE,DE,,1,live,Number of specimens,T,C
2020,I,Falco peregrinus,Aves,Falconiformes,Falconidae,Falco,ES,AE,DE,1,,live,,T,C
2020,I,Falco peregrinus,Aves,Falconiformes,Falconidae,Falco,ES,AE,ES,,1,live,Number of specimens,T,C
2020,I,Falco peregrinus,Aves,Falconiformes,Falconidae,Falco,ES,AE,ES,1,,live,,T,C
2020,I,Falco peregrinus,Aves,Falconiformes,Falconidae,Falco,ES,AE,GB,,7,live,Number of specimens,T,C
2020,I,Falco peregrinus,Aves,Falconiformes,Falconidae,Falco,ES,AE,GB,,4,live,Number of specimens,T,D
2020,I,Falco peregrinus,Aves,Falconiformes,Falconidae,Falco,ES,AE,GB,5,,live,,T,C
2020,I,Falco peregrinus,Aves,Falconiformes,Falconidae,Falco,ES,AE,NL,,1,live,Number of specimens,T,C
2020,I,Falco peregrinus,Aves,Falconiformes,Falconidae,Falco,ES,QA,AT,,3,live,Number of specimens,T,C
2020,I,Falco peregrinus,Aves,Falconiformes,Falconidae,Falco,ES,QA,AT,2,,live,,T,C
2020,I,Falco peregrinus,Aves,Falconiformes,Falconidae,Falco,ES,QA,CZ,,3,live,Number of specimens,T,C
2020,I,Falco peregrinus,Aves,Falconiformes,Falconidae,Falco,ES,QA,DE,,1,live,Number of specimens,T,C
2020,I,Falco peregrinus,Aves,Falconiformes,Falconidae,Falco,ES,US,,,9,live,Number of specimens,T,D
2020,I,Falco peregrinus,Aves,Falconiformes,Falconidae,Falco,ES,US,,9,,live,,T,D
2020,I,Falco peregrinus,Aves,Falconiformes,Falconidae,Falco,FR,QA,CZ,,2,live,Number of specimens,T,C
2020,I,Falco peregrinus,Aves,Falconiformes,Falconidae,Falco,GB,AE,BE,1,,live,Number of specimens,T,C
2020,I,Falco peregrinus,Aves,Falconiformes,Falconidae,Falco,GB,AE,DE,4,,live,Number of specimens,T,C
2020,I,Falco peregrinus,Aves,Falconiformes,Falconidae,Falco,GB,QA,GB,,1,live,Number of specimens,T,C
2020,I,Falco peregrinus,Aves,Falconiformes,Falconidae,Falco,GE,QA,GB,2,2,live,Number of specimens,T,C
2020,I,Falco peregrinus,Aves,Falconiformes,Falconidae,Falco,HU,AE,PL,4,,live,,T,C
2020,I,Falco peregrinus,Aves,Falconiformes,Falconidae,Falco,IL,DE,,,2,live,,T,C
2020,I,Falco peregrinus,Aves,Falconiformes,Falconidae,Falco,JP,GB,,9,9,live,Number of specimens,T,D
2020,I,Falco peregrinus,Aves,Falconiformes,Falconidae,Falco,JP,US,,5,5,live,Number of specimens,T,D
2020,I,Falco peregrinus,Aves,Falconiformes,Falconidae,Falco,KG,RU,,,2,live,,T,C
2020,I,Falco peregrinus,Aves,Falconiformes,Falconidae,Falco,KG,RU,,,4,live,,T,F
2020,I,Falco peregrinus,Aves,Falconiformes,Falconidae,Falco,KW,BE,CZ,1,,live,,T,C
2020,I,Falco peregrinus,Aves,Falconiformes,Falconidae,Falco,KW,BE,DE,,6,live,Number of specimens,T,C
2020,I,Falco peregrinus,Aves,Falconiformes,Falconidae,Falco,KW,BE,FR,,1,live,Number of specimens,T,C
2020,I,Falco peregrinus,Aves,Falconiformes,Falconidae,Falco,KW,BE,,,4,live,Number of specimens,T,C
2020,I,Falco peregrinus,Aves,Falconiformes,Falconidae,Falco,KW,BH,DE,3,,live,,T,D
2020,I,Falco peregrinus,Aves,Falconiformes,Falconidae,Falco,KW,BH,GB,3,,live,,T,C
2020,I,Falco peregrinus,Aves,Falconiformes,Falconidae,Falco,KW,BH,GB,3,,live,,T,D
2020,I,Falco peregrinus,Aves,Falconiformes,Falconidae,Falco,KW,BH,PT,6,,live,,T,D
2020,I,Falco peregrinus,Aves,Falconiformes,Falconidae,Falco,KW,CZ,GB,1,,live,,T,C
2020,I,Falco peregrinus,Aves,Falconiformes,Falconidae,Falco,KW,CZ,SK,1,,live,,T,C
